i,Date,Open,High,Low,Close,Volume,n,vw
15840,2022-07-28 14:30:00+00:00,173.49,173.85,173.46,173.81,144085,2878,173.678719
15841,2022-07-28 14:45:00+00:00,173.83,174.18,173.61,173.66,311051,5010,173.839828
15842,2022-07-28 15:00:00+00:00,173.645,174.25,173.55,174.2,119877,2598,173.945447
15843,2022-07-28 15:15:00+00:00,174.2212,174.7,174.17,174.7,109942,2714,174.468668
15844,2022-07-28 15:30:00+00:00,174.695,174.72,174.23,174.7,116020,2577,174.477121
15845,2022-07-28 15:45:00+00:00,174.6957,174.91,174.56,174.58,108153,2306,174.76233
15846,2022-07-28 16:00:00+00:00,174.6,174.93,174.58,174.895,82076,1682,174.772812
15847,2022-07-28 16:15:00+00:00,174.92,175.19,174.77,174.98,136519,2134,175.000559
15848,2022-07-28 16:30:00+00:00,174.96,175.24,174.75,175.22,64824,1620,174.957532
15849,2022-07-28 16:45:00+00:00,175.23,175.37,175.17,175.24,68151,1542,175.285421
15850,2022-07-28 17:00:00+00:00,175.23,175.575,175.17,175.53,64937,1584,175.406278
15851,2022-07-28 17:15:00+00:00,175.534,175.65,175.395,175.65,77947,1632,175.522871
15852,2022-07-28 17:30:00+00:00,175.64,175.81,175.51,175.715,92006,2138,175.698414
15853,2022-07-28 17:45:00+00:00,175.7172,176.09,175.66,175.96,118967,2271,175.89581
15854,2022-07-28 18:00:00+00:00,175.955,175.955,175.65,175.82,109517,2423,175.802204
15855,2022-07-28 18:15:00+00:00,175.81,175.965,175.71,175.955,103892,2144,175.822955
15856,2022-07-28 18:30:00+00:00,175.99,176.0,175.6834,175.6834,88197,1925,175.817148
15857,2022-07-28 18:45:00+00:00,175.69,175.74,175.43,175.49,86378,1734,175.550021
15858,2022-07-28 19:00:00+00:00,175.49,175.58,175.36,175.3842,108966,1921,175.467159
15859,2022-07-28 19:15:00+00:00,175.41,175.435,174.93,174.93,173352,3168,175.148849
15860,2022-07-28 19:30:00+00:00,174.91,174.92,174.44,174.45,273946,4910,174.62215
15861,2022-07-28 19:45:00+00:00,174.44,174.51,174.14,174.2,743395,10244,174.276093
15862,2022-07-28 20:00:00+00:00,174.24,174.24,174.2,174.2,1190099,78,174.200071
15863,2022-07-28 20:15:00+00:00,174.2,174.2,174.2,174.2,1090,15,174.198761
15864,2022-07-28 20:30:00+00:00,174.19,174.2,174.19,174.2,1640,21,174.198854
15865,2022-07-28 21:00:00+00:00,174.56,174.57,174.55,174.55,1156,9,174.560061
15866,2022-07-28 22:45:00+00:00,174.2,174.2,174.2,174.2,510,3,174.200784
15867,2022-07-28 23:45:00+00:00,173.95,174.0,173.95,174.0,652,4,173.98773
15868,2022-07-29 12:30:00+00:00,173.8012,173.8012,173.8012,173.8012,1306,3,173.802021
15869,2022-07-29 12:45:00+00:00,173.81,173.9977,173.81,173.9977,1202,15,173.981631
15870,2022-07-29 13:15:00+00:00,174.18,174.67,174.01,174.01,1238,52,174.28836
15871,2022-07-29 13:30:00+00:00,173.79,174.39,173.4,173.77,366638,5044,173.854599
15872,2022-07-29 13:45:00+00:00,173.755,174.13,173.36,174.08,224154,4377,173.726356
15873,2022-07-29 14:00:00+00:00,174.05,174.28,173.09,173.0903,459289,6059,173.635376
15874,2022-07-29 14:15:00+00:00,173.1,173.78,172.91,173.63,216044,4314,173.397244
15875,2022-07-29 14:30:00+00:00,173.61,173.815,173.37,173.41,171109,3141,173.61568
15876,2022-07-29 14:45:00+00:00,173.3947,173.58,173.0,173.13,138118,2588,173.2823
15877,2022-07-29 15:00:00+00:00,173.13,173.2,172.93,173.15,187611,3202,173.069532
15878,2022-07-29 15:15:00+00:00,173.15,173.55,173.09,173.4587,162902,2612,173.275729
15879,2022-07-29 15:30:00+00:00,173.455,173.81,173.16,173.74,162728,2797,173.417548
15880,2022-07-29 15:45:00+00:00,173.75,173.92,173.4566,173.75,95307,1920,173.704576
15881,2022-07-29 16:00:00+00:00,173.775,173.79,173.5,173.5888,71675,1657,173.62947
15882,2022-07-29 16:15:00+00:00,173.59,173.855,173.5,173.8113,71654,1607,173.718796
15883,2022-07-29 16:30:00+00:00,173.815,174.1174,173.7,174.05,71361,1363,173.895132
15884,2022-07-29 16:45:00+00:00,174.0691,174.37,174.0,174.3,81932,2016,174.201505
15885,2022-07-29 17:00:00+00:00,174.2712,174.31,174.119,174.23,66885,1350,174.203881
15886,2022-07-29 17:15:00+00:00,174.22,174.28,173.7,173.71,73317,1532,173.966719
15887,2022-07-29 17:30:00+00:00,173.69,173.95,173.69,173.88,60193,1355,173.831515
15888,2022-07-29 17:45:00+00:00,173.88,174.0933,173.85,173.97,81577,1724,173.963937
15889,2022-07-29 18:00:00+00:00,173.96,174.02,173.85,174.0,75311,1645,173.941034
15890,2022-07-29 18:15:00+00:00,173.9861,174.1,173.83,173.93,77012,1690,173.965106
15891,2022-07-29 18:30:00+00:00,173.92,174.07,173.74,173.87,81376,1753,173.918606
15892,2022-07-29 18:45:00+00:00,173.86,174.03,173.7,173.99,71163,1577,173.865062
15893,2022-07-29 19:00:00+00:00,173.98,174.235,173.97,174.17,106941,1996,174.103615
15894,2022-07-29 19:15:00+00:00,174.19,174.45,174.05,174.42,111417,2139,174.22009
15895,2022-07-29 19:30:00+00:00,174.42,174.629,174.28,174.62,170741,3380,174.446952
15896,2022-07-29 19:45:00+00:00,174.605,174.85,174.31,174.56,727029,10387,174.50219
15897,2022-07-29 20:00:00+00:00,174.52,174.52,174.52,174.52,2155322,71,174.520019
15898,2022-07-29 20:15:00+00:00,174.52,174.52,174.52,174.52,73992,3,174.52
15899,2022-07-29 20:30:00+00:00,174.68,174.68,174.68,174.68,100,1,174.68
15900,2022-07-29 20:45:00+00:00,174.52,174.52,174.52,174.52,887,5,174.519775
15901,2022-07-29 21:00:00+00:00,174.32,174.32,174.3,174.3,3116,11,174.301553
15902,2022-07-29 22:00:00+00:00,174.52,174.52,174.52,174.52,100,1,174.52
15903,2022-07-29 23:00:00+00:00,174.52,174.52,174.52,174.52,10,1,174.35
15904,2022-08-01 04:30:00+00:00,173.65,173.65,173.57,173.57,411,2,173.626448
15905,2022-08-01 09:00:00+00:00,175.0,175.0,175.0,175.0,450,1,175.0
15906,2022-08-01 11:00:00+00:00,174.21,174.21,174.21,174.21,729,51,174.356008
15907,2022-08-01 12:30:00+00:00,174.9799,174.9799,174.3,174.3,589,12,174.771819
15908,2022-08-01 12:45:00+00:00,174.34,174.34,174.34,174.34,275,7,174.345018
15909,2022-08-01 13:00:00+00:00,174.09,174.09,174.09,174.09,254,4,174.095586
15910,2022-08-01 13:15:00+00:00,174.2,174.2,173.56,173.6,3075,60,173.762228
15911,2022-08-01 13:30:00+00:00,174.17,174.82,173.74,174.01,318856,5448,174.252064
15912,2022-08-01 13:45:00+00:00,174.0,174.52,173.97,174.17,147217,2874,174.256955
15913,2022-08-01 14:00:00+00:00,174.11,174.365,173.725,174.08,164677,3310,174.08171
15914,2022-08-01 14:15:00+00:00,174.07,174.15,173.545,173.75,161336,3206,173.882667
